flight_ID,scheduled_flt_time,actual_flt_time,BGATE_ID
CZ3105,2016/9/13 11:00:00,2016/9/13 11:30:00,B213
MF1007,2016/9/13 11:00:00,2016/9/13 11:30:00,B213
MU3113,2016/9/13 11:00:00,2016/9/13 11:30:00,B213
CA4342,2016/9/13 11:10:00,2016/9/13 11:29:00,A125
SC4342,2016/9/13 11:10:00,2016/9/13 11:29:00,A125
ZH4342,2016/9/13 11:10:00,2016/9/13 11:29:00,A125
ZH1726,2016/9/13 10:45:00,2016/9/13 11:27:00,A13
ZH9577,2016/9/13 11:05:00,2016/9/13 11:27:00,A16
CA3803,2016/9/13 11:05:00,2016/9/13 11:27:00,A16
KY9577,2016/9/13 11:05:00,2016/9/13 11:27:00,A16
CA1726,2016/9/13 10:45:00,2016/9/13 11:27:00,A13
MF1507,2016/9/13 11:05:00,2016/9/13 11:25:00,B214
CZ3623,2016/9/13 11:05:00,2016/9/13 11:25:00,B214
MU3456,2016/9/13 11:05:00,2016/9/13 11:25:00,B214
CZ3427,2016/9/13 10:55:00,2016/9/13 11:23:00,B220
3U3013,2016/9/13 10:55:00,2016/9/13 11:23:00,B220
MF1307,2016/9/13 10:55:00,2016/9/13 11:23:00,B220
MU3334,2016/9/13 10:55:00,2016/9/13 11:23:00,B220
MU5226,2016/9/13 9:55:00,2016/9/13 11:22:00,B232
CZ9670,2016/9/13 9:55:00,2016/9/13 11:22:00,B232
CZ3321,2016/9/13 11:15:00,2016/9/13 11:21:00,B902
MU4496,2016/9/13 11:15:00,2016/9/13 11:21:00,B902
MF1205,2016/9/13 11:15:00,2016/9/13 11:21:00,B902
AF3431,2016/9/13 11:15:00,2016/9/13 11:21:00,B902
MU4434,2016/9/13 10:05:00,2016/9/13 11:19:00,B209
CZ3344,2016/9/13 10:05:00,2016/9/13 11:19:00,B209
MF1228,2016/9/13 10:05:00,2016/9/13 11:19:00,B209
CZ3005,2016/9/13 11:10:00,2016/9/13 11:18:00,A101
MF9057,2016/9/13 11:10:00,2016/9/13 11:18:00,A101
CZ3311,2016/9/13 11:15:00,2016/9/13 11:16:00,B215
MU4472,2016/9/13 11:15:00,2016/9/13 11:16:00,B215
MF1201,2016/9/13 11:15:00,2016/9/13 11:16:00,B215
AF3435,2016/9/13 11:15:00,2016/9/13 11:16:00,B215
CZ8669,2016/9/13 10:50:00,2016/9/13 11:14:00,B208
HU7271,2016/9/13 10:55:00,2016/9/13 11:12:00,B226
GS7271,2016/9/13 10:55:00,2016/9/13 11:12:00,B226
CZ5254,2016/9/13 10:40:00,2016/9/13 11:09:00,B212
MF8348,2016/9/13 10:40:00,2016/9/13 11:09:00,B212
KQ5207,2016/9/13 11:00:00,2016/9/13 11:08:00,A105
CZ383,2016/9/13 11:00:00,2016/9/13 11:08:00,A105
MU5260,2016/9/13 10:55:00,2016/9/13 11:04:00,B227
CZ9664,2016/9/13 10:55:00,2016/9/13 11:04:00,B227
MU3576,2016/9/13 10:50:00,2016/9/13 11:01:00,B909
MF1425,2016/9/13 10:50:00,2016/9/13 11:01:00,B909
CZ3545,2016/9/13 10:50:00,2016/9/13 11:01:00,B909
CZ359,2016/9/13 10:50:00,2016/9/13 11:01:00,A122
CZ3361,2016/9/13 10:45:00,2016/9/13 11:00:00,B10
MF1243,2016/9/13 10:45:00,2016/9/13 11:00:00,B10
MU4461,2016/9/13 10:45:00,2016/9/13 11:00:00,B10
CA4334,2016/9/13 10:30:00,2016/9/13 10:58:00,A130
ZH4334,2016/9/13 10:30:00,2016/9/13 10:58:00,A130
MU3488,2016/9/13 10:45:00,2016/9/13 10:58:00,B01
MF1661,2016/9/13 10:45:00,2016/9/13 10:58:00,B01
AF9728,2016/9/13 10:45:00,2016/9/13 10:58:00,B01
CZ3801,2016/9/13 10:45:00,2016/9/13 10:58:00,B01
CA1340,2016/9/13 8:30:00,2016/9/13 10:55:00,A132
SC1340,2016/9/13 8:30:00,2016/9/13 10:55:00,A132
ZH1340,2016/9/13 8:30:00,2016/9/13 10:55:00,A132
CA4352,2016/9/13 10:40:00,2016/9/13 10:54:00,A126
SC4352,2016/9/13 10:40:00,2016/9/13 10:54:00,A126
ZH4352,2016/9/13 10:40:00,2016/9/13 10:54:00,A126
CZ3779,2016/9/13 10:40:00,2016/9/13 10:52:00,B908
MF1645,2016/9/13 10:40:00,2016/9/13 10:52:00,B908
MU3617,2016/9/13 10:40:00,2016/9/13 10:52:00,B908
KY9627,2016/9/13 10:25:00,2016/9/13 10:49:00,A127
ZH9627,2016/9/13 10:25:00,2016/9/13 10:49:00,A127
CA3403,2016/9/13 10:25:00,2016/9/13 10:49:00,A127
MU4437,2016/9/13 10:30:00,2016/9/13 10:47:00,B04
MF1113,2016/9/13 10:30:00,2016/9/13 10:47:00,B04
CZ3219,2016/9/13 10:30:00,2016/9/13 10:47:00,B04
KL4311,2016/9/13 10:30:00,2016/9/13 10:47:00,B04
MU3324,2016/9/13 10:30:00,2016/9/13 10:46:00,B09
MF1121,2016/9/13 10:30:00,2016/9/13 10:46:00,B09
CZ3229,2016/9/13 10:30:00,2016/9/13 10:46:00,B09
CZ3396,2016/9/13 10:20:00,2016/9/13 10:45:00,B02
MF1276,2016/9/13 10:20:00,2016/9/13 10:45:00,B02
MU4503,2016/9/13 10:20:00,2016/9/13 10:45:00,B02
CZ9676,2016/9/13 9:55:00,2016/9/13 10:42:00,B229
MU5216,2016/9/13 9:55:00,2016/9/13 10:42:00,B229
CZ3489,2016/9/13 10:35:00,2016/9/13 10:41:00,B210
MU3536,2016/9/13 10:35:00,2016/9/13 10:41:00,B210
AF4612,2016/9/13 10:35:00,2016/9/13 10:41:00,B210
MF1369,2016/9/13 10:35:00,2016/9/13 10:41:00,B210
KY9687,2016/9/13 10:05:00,2016/9/13 10:38:00,A17
ZH9687,2016/9/13 10:05:00,2016/9/13 10:38:00,A17
CA3893,2016/9/13 10:05:00,2016/9/13 10:38:00,A17
UL883,2016/9/13 10:35:00,2016/9/13 10:37:00,A118
MF1567,2016/9/13 10:20:00,2016/9/13 10:36:00,B03
AF4620,2016/9/13 10:20:00,2016/9/13 10:36:00,B03
CZ3697,2016/9/13 10:20:00,2016/9/13 10:36:00,B03
MU3590,2016/9/13 10:20:00,2016/9/13 10:36:00,B03
MU3107,2016/9/13 10:00:00,2016/9/13 10:34:00,B218
MF1013,2016/9/13 10:00:00,2016/9/13 10:34:00,B218
CZ3111,2016/9/13 10:00:00,2016/9/13 10:34:00,B218
HU7221,2016/9/13 10:10:00,2016/9/13 10:32:00,B18
MF1015,2016/9/13 9:00:00,2016/9/13 10:29:00,B207
CZ3113,2016/9/13 9:00:00,2016/9/13 10:29:00,B207
CZ351,2016/9/13 10:25:00,2016/9/13 10:29:00,A108
MU3105,2016/9/13 9:00:00,2016/9/13 10:29:00,B207
CZ6730,2016/9/13 9:35:00,2016/9/13 10:26:00,B223
MF4370,2016/9/13 9:35:00,2016/9/13 10:26:00,B223
MU3650,2016/9/13 9:35:00,2016/9/13 10:26:00,B223
CZ9643,2016/9/13 9:35:00,2016/9/13 10:22:00,B228
MU2808,2016/9/13 9:35:00,2016/9/13 10:22:00,B228
ZH4302,2016/9/13 9:30:00,2016/9/13 10:15:00,A131
CA4302,2016/9/13 9:30:00,2016/9/13 10:15:00,A131
HU7113,2016/9/13 9:45:00,2016/9/13 10:14:00,B235
3U8734,2016/9/13 9:05:00,2016/9/13 10:12:00,B234
CZ5980,2016/9/13 9:05:00,2016/9/13 10:12:00,B234
KY9647,2016/9/13 10:00:00,2016/9/13 10:11:00,A16
CA3547,2016/9/13 10:00:00,2016/9/13 10:11:00,A16
ZH9647,2016/9/13 10:00:00,2016/9/13 10:11:00,A16
CZ8140,2016/9/13 10:05:00,2016/9/13 10:09:00,B202
OQ2340,2016/9/13 10:05:00,2016/9/13 10:09:00,B202
CZ3483,2016/9/13 9:55:00,2016/9/13 10:06:00,B211
MU3330,2016/9/13 9:55:00,2016/9/13 10:06:00,B211
3U3019,2016/9/13 9:55:00,2016/9/13 10:06:00,B211
MF1363,2016/9/13 9:55:00,2016/9/13 10:06:00,B211
MU4405,2016/9/13 9:55:00,2016/9/13 10:05:00,B01
MF1669,2016/9/13 9:55:00,2016/9/13 10:05:00,B01
CZ3809,2016/9/13 9:55:00,2016/9/13 10:05:00,B01
KY9764,2016/9/13 10:00:00,2016/9/13 10:01:00,A133
CA3854,2016/9/13 10:00:00,2016/9/13 10:01:00,A133
ZH9764,2016/9/13 10:00:00,2016/9/13 10:01:00,A133
MF1309,2016/9/13 9:45:00,2016/9/13 10:01:00,B04
CZ3429,2016/9/13 9:45:00,2016/9/13 10:01:00,B04
MU3582,2016/9/13 9:45:00,2016/9/13 10:01:00,B04
CI522,2016/9/13 9:30:00,2016/9/13 9:59:00,A103
CZ4802,2016/9/13 9:30:00,2016/9/13 9:59:00,A103
MU2928,2016/9/13 9:40:00,2016/9/13 9:55:00,B17
CZ3581,2016/9/13 9:00:00,2016/9/13 9:53:00,B01
CZ395,2016/9/13 9:15:00,2016/9/13 9:53:00,A05
MF9005,2016/9/13 9:15:00,2016/9/13 9:53:00,A05
MU4412,2016/9/13 9:20:00,2016/9/13 9:51:00,B09
CZ6980,2016/9/13 9:20:00,2016/9/13 9:51:00,B09
9C8900,2016/9/13 9:50:00,2016/9/13 9:51:00,A13
MF4602,2016/9/13 9:20:00,2016/9/13 9:51:00,B09
MU3512,2016/9/13 9:25:00,2016/9/13 9:49:00,B219
MF1577,2016/9/13 9:25:00,2016/9/13 9:49:00,B219
CZ3707,2016/9/13 9:25:00,2016/9/13 9:49:00,B219
MF1795,2016/9/13 9:25:00,2016/9/13 9:48:00,B217
CZ3941,2016/9/13 9:25:00,2016/9/13 9:48:00,B217
MU3272,2016/9/13 9:25:00,2016/9/13 9:48:00,B217
CA1722,2016/9/13 9:05:00,2016/9/13 9:46:00,A126
ZH1722,2016/9/13 9:05:00,2016/9/13 9:46:00,A126
HU7808,2016/9/13 8:25:00,2016/9/13 9:45:00,B17
MF1677,2016/9/13 9:15:00,2016/9/13 9:44:00,B210
CZ3817,2016/9/13 9:15:00,2016/9/13 9:44:00,B210
MU3498,2016/9/13 9:15:00,2016/9/13 9:44:00,B210
MU5314,2016/9/13 8:30:00,2016/9/13 9:43:00,B225
MU5734,2016/9/13 9:40:00,2016/9/13 9:42:00,B232
CZ9649,2016/9/13 9:40:00,2016/9/13 9:42:00,B232
CZ9639,2016/9/13 8:55:00,2016/9/13 9:39:00,B231
MU5238,2016/9/13 8:55:00,2016/9/13 9:39:00,B231
CA3413,2016/9/13 9:10:00,2016/9/13 9:34:00,A125
ZH9621,2016/9/13 9:10:00,2016/9/13 9:34:00,A125
KY9621,2016/9/13 9:10:00,2016/9/13 9:34:00,A125
CZ6324,2016/9/13 9:05:00,2016/9/13 9:32:00,B08
MF4036,2016/9/13 9:05:00,2016/9/13 9:32:00,B08
MU3363,2016/9/13 9:05:00,2016/9/13 9:32:00,B08
MF8392,2016/9/13 9:15:00,2016/9/13 9:30:00,B205
CZ5290,2016/9/13 9:15:00,2016/9/13 9:30:00,B205
MF1159,2016/9/13 9:10:00,2016/9/13 9:28:00,B907
CZ3267,2016/9/13 9:10:00,2016/9/13 9:28:00,B907
MU4468,2016/9/13 9:10:00,2016/9/13 9:28:00,B907
ZH1829,2016/9/13 8:30:00,2016/9/13 9:25:00,A128
CA1829,2016/9/13 8:30:00,2016/9/13 9:25:00,A128
9C8739,2016/9/13 8:55:00,2016/9/13 9:24:00,A04
MF9067,2016/9/13 8:20:00,2016/9/13 9:22:00,A02
CZ393,2016/9/13 8:20:00,2016/9/13 9:22:00,A02
MU3687,2016/9/13 8:55:00,2016/9/13 9:19:00,B215
MF1573,2016/9/13 8:55:00,2016/9/13 9:19:00,B215
CZ3703,2016/9/13 8:55:00,2016/9/13 9:19:00,B215
CZ365,2016/9/13 9:10:00,2016/9/13 9:18:00,A121
MF9043,2016/9/13 9:10:00,2016/9/13 9:18:00,A121
MU3482,2016/9/13 8:45:00,2016/9/13 9:16:00,B903
MF1689,2016/9/13 8:45:00,2016/9/13 9:16:00,B903
CZ3829,2016/9/13 8:45:00,2016/9/13 9:16:00,B903
QV882,2016/9/13 9:10:00,2016/9/13 9:15:00,A101
HU7169,2016/9/13 9:00:00,2016/9/13 9:12:00,B226
HU7131,2016/9/13 8:15:00,2016/9/13 9:11:00,B224
9C8856,2016/9/13 8:10:00,2016/9/13 9:10:00,A127
GA9989,2016/9/13 8:50:00,2016/9/13 9:09:00,A119
MF9055,2016/9/13 8:50:00,2016/9/13 9:09:00,A119
CZ387,2016/9/13 8:50:00,2016/9/13 9:09:00,A119
CZ3931,2016/9/13 9:05:00,2016/9/13 9:08:00,B10
MF1787,2016/9/13 9:05:00,2016/9/13 9:08:00,B10
MU4528,2016/9/13 9:05:00,2016/9/13 9:08:00,B10
MF1149,2016/9/13 8:50:00,2016/9/13 9:08:00,B905
MU4465,2016/9/13 8:50:00,2016/9/13 9:08:00,B905
CZ3257,2016/9/13 8:50:00,2016/9/13 9:08:00,B905
MU5286,2016/9/13 8:45:00,2016/9/13 9:04:00,B233
MF1457,2016/9/13 8:15:00,2016/9/13 9:03:00,B01
CZ3573,2016/9/13 8:15:00,2016/9/13 9:03:00,B01
MU3631,2016/9/13 8:15:00,2016/9/13 9:03:00,B01
CZ3417,2016/9/13 7:50:00,2016/9/13 9:00:00,B204
3U3011,2016/9/13 7:50:00,2016/9/13 9:00:00,B204
MF1297,2016/9/13 7:50:00,2016/9/13 9:00:00,B204
MU3336,2016/9/13 7:50:00,2016/9/13 9:00:00,B204
CZ3503,2016/9/13 8:00:00,2016/9/13 8:58:00,B218
MF1383,2016/9/13 8:00:00,2016/9/13 8:58:00,B218
MU3669,2016/9/13 8:00:00,2016/9/13 8:58:00,B218
ZH4350,2016/9/13 8:45:00,2016/9/13 8:58:00,A124
CA4350,2016/9/13 8:45:00,2016/9/13 8:58:00,A124
SC4350,2016/9/13 8:45:00,2016/9/13 8:58:00,A124
SC8232,2016/9/13 8:50:00,2016/9/13 8:56:00,A133
ZH8232,2016/9/13 8:50:00,2016/9/13 8:56:00,A133
CA8232,2016/9/13 8:50:00,2016/9/13 8:56:00,A133
CZ8740,2016/9/13 8:40:00,2016/9/13 8:55:00,B212
VN503,2016/9/13 7:15:00,2016/9/13 8:53:00,A05
CZ6888,2016/9/13 7:50:00,2016/9/13 8:52:00,B209
MF4510,2016/9/13 7:50:00,2016/9/13 8:52:00,B209
MU4416,2016/9/13 7:50:00,2016/9/13 8:52:00,B209
CZ3917,2016/9/13 8:35:00,2016/9/13 8:51:00,B04
MF1773,2016/9/13 8:35:00,2016/9/13 8:51:00,B04
MU4425,2016/9/13 8:35:00,2016/9/13 8:51:00,B04
GA899,2016/9/13 7:45:00,2016/9/13 8:49:00,A102
MF1785,2016/9/13 8:40:00,2016/9/13 8:45:00,B221
MU3556,2016/9/13 8:40:00,2016/9/13 8:45:00,B221
CZ3929,2016/9/13 8:40:00,2016/9/13 8:45:00,B221
CZ339,2016/9/13 8:20:00,2016/9/13 8:42:00,A108
KE5830,2016/9/13 8:20:00,2016/9/13 8:42:00,A108
MU3517,2016/9/13 8:35:00,2016/9/13 8:40:00,B208
PG4834,2016/9/13 7:45:00,2016/9/13 8:40:00,A109
TG669,2016/9/13 7:45:00,2016/9/13 8:40:00,A109
CZ3928,2016/9/13 8:35:00,2016/9/13 8:40:00,B208
MF1784,2016/9/13 8:35:00,2016/9/13 8:40:00,B208
VN507,2016/9/13 8:20:00,2016/9/13 8:36:00,A115
CZ4707,2016/9/13 8:20:00,2016/9/13 8:36:00,A115
MU3596,2016/9/13 8:15:00,2016/9/13 8:35:00,B03
MF1387,2016/9/13 8:15:00,2016/9/13 8:35:00,B03
CZ3507,2016/9/13 8:15:00,2016/9/13 8:35:00,B03
CZ3135,2016/9/13 8:05:00,2016/9/13 8:33:00,B02
MF1035,2016/9/13 8:05:00,2016/9/13 8:33:00,B02
MU3697,2016/9/13 8:05:00,2016/9/13 8:33:00,B02
KY9597,2016/9/13 8:10:00,2016/9/13 8:31:00,A130
ZH9597,2016/9/13 8:10:00,2016/9/13 8:31:00,A130
CA3783,2016/9/13 8:10:00,2016/9/13 8:31:00,A130
CZ3201,2016/9/13 8:25:00,2016/9/13 8:28:00,B214
MF1097,2016/9/13 8:25:00,2016/9/13 8:28:00,B214
MU4447,2016/9/13 8:25:00,2016/9/13 8:28:00,B214
MU3798,2016/9/13 7:20:00,2016/9/13 8:28:00,B234
KN5820,2016/9/13 7:20:00,2016/9/13 8:28:00,B234
MU3103,2016/9/13 8:00:00,2016/9/13 8:26:00,B203
MF1017,2016/9/13 8:00:00,2016/9/13 8:26:00,B203
CZ3115,2016/9/13 8:00:00,2016/9/13 8:26:00,B203
MF1274,2016/9/13 8:10:00,2016/9/13 8:23:00,B222
CZ3394,2016/9/13 8:10:00,2016/9/13 8:23:00,B222
MU4505,2016/9/13 8:10:00,2016/9/13 8:23:00,B222
MF3212,2016/9/13 8:05:00,2016/9/13 8:20:00,B235
MU5742,2016/9/13 8:05:00,2016/9/13 8:20:00,B235
CZ5968,2016/9/13 8:05:00,2016/9/13 8:20:00,B235
CZ3847,2016/9/13 7:55:00,2016/9/13 8:19:00,B07
KL4517,2016/9/13 7:55:00,2016/9/13 8:19:00,B07
MF1705,2016/9/13 7:55:00,2016/9/13 8:19:00,B07
MU3480,2016/9/13 7:55:00,2016/9/13 8:19:00,B07
CZ8748,2016/9/13 8:05:00,2016/9/13 8:17:00,B223
CA1316,2016/9/13 7:30:00,2016/9/13 8:16:00,A13
ZH1316,2016/9/13 7:30:00,2016/9/13 8:16:00,A13
MU5312,2016/9/13 7:30:00,2016/9/13 8:13:00,B228
CZ9621,2016/9/13 7:30:00,2016/9/13 8:13:00,B228
MH377,2016/9/13 6:40:00,2016/9/13 8:12:00,A116
CZ363,2016/9/13 8:05:00,2016/9/13 8:09:00,A114
MF9009,2016/9/13 8:05:00,2016/9/13 8:09:00,A114
CZ3243,2016/9/13 7:50:00,2016/9/13 7:58:00,B202
CZ3692,2016/9/13 7:50:00,2016/9/13 7:56:00,B217
MU3437,2016/9/13 7:50:00,2016/9/13 7:56:00,B217
MF1562,2016/9/13 7:50:00,2016/9/13 7:56:00,B217
CZ3879,2016/9/13 7:40:00,2016/9/13 7:55:00,B901
MU4451,2016/9/13 7:40:00,2016/9/13 7:55:00,B901
MF1737,2016/9/13 7:40:00,2016/9/13 7:55:00,B901
CZ3695,2016/9/13 7:40:00,2016/9/13 7:53:00,B213
MU3691,2016/9/13 7:40:00,2016/9/13 7:53:00,B213
MF1565,2016/9/13 7:40:00,2016/9/13 7:53:00,B213
CZ3923,2016/9/13 7:45:00,2016/9/13 7:51:00,B220
MF1779,2016/9/13 7:45:00,2016/9/13 7:51:00,B220
KY9757,2016/9/13 7:40:00,2016/9/13 7:51:00,A125
ZH9757,2016/9/13 7:40:00,2016/9/13 7:51:00,A125
CA3563,2016/9/13 7:40:00,2016/9/13 7:51:00,A125
MU4463,2016/9/13 7:45:00,2016/9/13 7:51:00,B220
CZ3571,2016/9/13 7:00:00,2016/9/13 7:50:00,B204
MU3657,2016/9/13 7:00:00,2016/9/13 7:50:00,B204
MF1455,2016/9/13 7:00:00,2016/9/13 7:50:00,B204
KL4609,2016/9/13 7:00:00,2016/9/13 7:50:00,B204
CZ340,2016/9/13 7:30:00,2016/9/13 7:48:00,"A121,B01"
MF8334,2016/9/13 6:25:00,2016/9/13 7:43:00,B215
CZ3033,2016/9/13 7:40:00,2016/9/13 7:43:00,A101
CZ5240,2016/9/13 6:25:00,2016/9/13 7:43:00,B215
CA3835,2016/9/13 7:35:00,2016/9/13 7:41:00,A126
ZH9693,2016/9/13 7:35:00,2016/9/13 7:41:00,A126
SC9693,2016/9/13 7:35:00,2016/9/13 7:41:00,A126
KY9693,2016/9/13 7:35:00,2016/9/13 7:41:00,A126
GS7526,2016/9/13 7:25:00,2016/9/13 7:40:00,B229
CA4318,2016/9/13 7:25:00,2016/9/13 7:34:00,A131
ZH4318,2016/9/13 7:25:00,2016/9/13 7:34:00,A131
SC4318,2016/9/13 7:25:00,2016/9/13 7:34:00,A131
OZ306,2016/9/13 5:30:00,2016/9/13 7:32:00,A120
CZ3699,2016/9/13 7:10:00,2016/9/13 7:26:00,B210
MU3588,2016/9/13 7:10:00,2016/9/13 7:26:00,B210
MF1569,2016/9/13 7:10:00,2016/9/13 7:26:00,B210
MU3796,2016/9/13 6:10:00,2016/9/13 7:23:00,B227
KN5818,2016/9/13 6:10:00,2016/9/13 7:23:00,B227
HU7733,2016/9/13 7:05:00,2016/9/13 7:22:00,B232
MF1209,2016/9/13 7:15:00,2016/9/13 7:20:00,B908
CZ3325,2016/9/13 7:15:00,2016/9/13 7:20:00,B908
MU4492,2016/9/13 7:15:00,2016/9/13 7:20:00,B908
CZ3894,2016/9/13 5:35:00,2016/9/13 7:19:00,B212
MU3523,2016/9/13 5:35:00,2016/9/13 7:19:00,B212
MF1752,2016/9/13 5:35:00,2016/9/13 7:19:00,B212
AF3417,2016/9/13 5:35:00,2016/9/13 7:19:00,B212
CZ3999,2016/9/13 7:00:00,2016/9/13 7:16:00,A129
MU3097,2016/9/13 7:00:00,2016/9/13 7:16:00,A129
MF1847,2016/9/13 7:00:00,2016/9/13 7:16:00,A129
CZ8118,2016/9/13 7:00:00,2016/9/13 7:15:00,B04
OQ2318,2016/9/13 7:00:00,2016/9/13 7:15:00,B04
MU535U,2016/9/13 7:00:00,2016/9/13 7:13:00,B13
HU7069,2016/9/13 6:55:00,2016/9/13 7:13:00,B233
CZ3501,2016/9/13 6:55:00,2016/9/13 7:12:00,B219
MU3494,2016/9/13 6:55:00,2016/9/13 7:12:00,B219
MF1381,2016/9/13 6:55:00,2016/9/13 7:12:00,B219
CZ3383,2016/9/13 7:05:00,2016/9/13 7:10:00,B906
MF1265,2016/9/13 7:05:00,2016/9/13 7:10:00,B906
MU3609,2016/9/13 7:05:00,2016/9/13 7:10:00,B205
CZ3294,2016/9/13 7:05:00,2016/9/13 7:10:00,B205
MF1184,2016/9/13 7:05:00,2016/9/13 7:10:00,B205
MU3613,2016/9/13 7:05:00,2016/9/13 7:10:00,B906
HU7360,2016/9/13 6:45:00,2016/9/13 7:07:00,B14
CZ8693,2016/9/13 7:05:00,2016/9/13 7:06:00,A119
CZ9616,2016/9/13 6:30:00,2016/9/13 7:05:00,B15
MU5310,2016/9/13 6:30:00,2016/9/13 7:05:00,B15
CZ3035,2016/9/13 7:00:00,2016/9/13 7:04:00,A115
ZH9487,2016/9/13 6:50:00,2016/9/13 7:03:00,A124
SC9487,2016/9/13 6:50:00,2016/9/13 7:03:00,A124
KY9487,2016/9/13 6:50:00,2016/9/13 7:03:00,A124
CA3518,2016/9/13 6:50:00,2016/9/13 7:03:00,A124
MU3412,2016/9/13 6:50:00,2016/9/13 7:01:00,B905
QF3623,2016/9/13 6:50:00,2016/9/13 7:01:00,B905
CZ3877,2016/9/13 6:50:00,2016/9/13 7:01:00,B905
MF1735,2016/9/13 6:50:00,2016/9/13 7:01:00,B905
CZ3199,2016/9/13 6:20:00,2016/9/13 6:59:00,B01
MU3683,2016/9/13 6:20:00,2016/9/13 6:59:00,B01
MF1095,2016/9/13 6:20:00,2016/9/13 6:59:00,B01
CZ6732,2016/9/13 5:55:00,2016/9/13 6:57:00,B903
MU3648,2016/9/13 5:55:00,2016/9/13 6:57:00,B903
MF4372,2016/9/13 5:55:00,2016/9/13 6:57:00,B903
CZ3775,2016/9/13 6:45:00,2016/9/13 6:55:00,B208
MU3621,2016/9/13 6:45:00,2016/9/13 6:55:00,B208
MF1641,2016/9/13 6:45:00,2016/9/13 6:55:00,B208
GJ8700,2016/9/13 6:40:00,2016/9/13 6:53:00,A132
CZ699,2016/9/13 6:35:00,2016/9/13 6:51:00,A01
CZ6276,2016/9/13 6:20:00,2016/9/13 6:49:00,B223
CZ329,2016/9/13 6:00:00,2016/9/13 6:47:00,A117
MU2673,2016/9/13 6:10:00,2016/9/13 6:46:00,B16
CZ335,2016/9/13 6:30:00,2016/9/13 6:45:00,A103
KL4325,2016/9/13 6:30:00,2016/9/13 6:45:00,A103
JL088,2016/9/13 6:30:00,2016/9/13 6:43:00,A108
CZ4852,2016/9/13 6:30:00,2016/9/13 6:43:00,A108
ZH4308,2016/9/13 5:30:00,2016/9/13 6:43:00,A15
CA4308,2016/9/13 5:30:00,2016/9/13 6:43:00,A15
MU8745,2016/9/13 6:30:00,2016/9/13 6:43:00,A108
MU5736,2016/9/13 6:30:00,2016/9/13 6:40:00,B225
CZ655,2016/9/13 6:15:00,2016/9/13 6:40:00,A106
CZ9725,2016/9/13 6:30:00,2016/9/13 6:40:00,B225
ZH9425,2016/9/13 6:10:00,2016/9/13 6:38:00,A127
KY9425,2016/9/13 6:10:00,2016/9/13 6:38:00,A127
CA3425,2016/9/13 6:10:00,2016/9/13 6:38:00,A127
8M712,2016/9/13 6:15:00,2016/9/13 6:37:00,A118
CZ3705,2016/9/13 6:20:00,2016/9/13 6:34:00,B03
CZ3217,2016/9/13 6:25:00,2016/9/13 6:34:00,B209
MU3400,2016/9/13 6:20:00,2016/9/13 6:34:00,B03
MU4439,2016/9/13 6:25:00,2016/9/13 6:34:00,B209
MF1575,2016/9/13 6:20:00,2016/9/13 6:34:00,B03
MF1111,2016/9/13 6:25:00,2016/9/13 6:34:00,B209
ZH9169,2016/9/13 6:05:00,2016/9/13 6:32:00,A126
CA1382,2016/9/13 5:55:00,2016/9/13 6:32:00,A130
KY9169,2016/9/13 6:05:00,2016/9/13 6:32:00,A126
CA3445,2016/9/13 6:05:00,2016/9/13 6:32:00,A126
SC1382,2016/9/13 5:55:00,2016/9/13 6:32:00,A130
CZ3527,2016/9/13 6:25:00,2016/9/13 6:29:00,B222
CZ397,2016/9/13 6:05:00,2016/9/13 6:29:00,A05
MU4411,2016/9/13 6:25:00,2016/9/13 6:29:00,B222
MF1407,2016/9/13 6:25:00,2016/9/13 6:29:00,B222
CZ3637,2016/9/13 5:35:00,2016/9/13 6:27:00,B211
MU3426,2016/9/13 5:35:00,2016/9/13 6:27:00,B211
MF1519,2016/9/13 5:35:00,2016/9/13 6:27:00,B211
NH924,2016/9/13 6:15:00,2016/9/13 6:24:00,A110
ZH3201,2016/9/13 6:15:00,2016/9/13 6:24:00,A110
CA6699,2016/9/13 6:15:00,2016/9/13 6:24:00,A110
CZ3109,2016/9/13 6:00:00,2016/9/13 6:22:00,B221
MU3109,2016/9/13 6:00:00,2016/9/13 6:22:00,B221
MF1011,2016/9/13 6:00:00,2016/9/13 6:22:00,B221
CZ9612,2016/9/13 6:05:00,2016/9/13 6:20:00,B235
MU2491,2016/9/13 6:05:00,2016/9/13 6:20:00,B235
KY9665,2016/9/13 6:00:00,2016/9/13 6:18:00,A13
CA3423,2016/9/13 6:00:00,2016/9/13 6:18:00,A13
ZH9665,2016/9/13 6:00:00,2016/9/13 6:18:00,A13
CZ3795,2016/9/13 5:50:00,2016/9/13 6:15:00,B220
MU4480,2016/9/13 5:50:00,2016/9/13 6:15:00,B220
MF1655,2016/9/13 5:50:00,2016/9/13 6:15:00,B220
CZ319,2016/9/13 5:55:00,2016/9/13 6:14:00,A109
QF336,2016/9/13 5:55:00,2016/9/13 6:14:00,A109
KQ5212,2016/9/13 5:55:00,2016/9/13 6:14:00,A109
KL4435,2016/9/13 5:55:00,2016/9/13 6:14:00,A109
CZ3085,2016/9/13 6:15:00,2016/9/13 6:11:00,A102
CZ6049,2016/9/13 5:50:00,2016/9/13 6:10:00,A02
CZ379,2016/9/13 6:00:00,2016/9/13 6:09:00,"A10,B07"
MU9358,2016/9/13 5:50:00,2016/9/13 6:06:00,B234
